Econòmic,Orgànic,Subprograma,Text subprograma,PREV. INICIAL,PREV.DEFINITIVA,LIQUIDAT,Any
39130,603,93219,Serveis d’ingressos,138000,138000,620660.21,2015
39130,604,93219,Serveis d’ingressos,80500,80500,115057.72,2015
39130,605,93219,Serveis d’ingressos,115000,115000,442177.37,2015
39130,606,93219,Serveis d’ingressos,138000,138000,298068.61,2015
39130,607,93219,Serveis d’ingressos,85675,85675,342699.06,2015
39130,608,93219,Serveis d’ingressos,132250,132250,487165.97,2015
39130,609,93219,Serveis d’ingressos,111856.6,111856.6,324607.52,2015
39130,610,93219,Serveis d’ingressos,149500,149500,483545.4,2015
39130,703,93219,Serveis d’ingressos,40598.93,40598.93,5760516.48,2015
39140,101,93219,Serveis d’ingressos,670926.27,670926.27,399.66,2015
39140,703,93219,Serveis d’ingressos,1502073.73,1502073.73,3131279.86,2015
39191,101,93219,Serveis d’ingressos,10,10,0,2015
39191,201,93219,Serveis d’ingressos,10,10,0,2015
39191,401,93219,Serveis d’ingressos,10,10,0,2015
39191,501,93219,Serveis d’ingressos,10,10,0,2015
39191,502,93219,Serveis d’ingressos,10,10,8449.14,2015
39191,601,93219,Serveis d’ingressos,10,10,0,2015
39191,602,93219,Serveis d’ingressos,10,10,0,2015
39191,603,93219,Serveis d’ingressos,10,10,0,2015
39191,604,93219,Serveis d’ingressos,10,10,0,2015
39191,605,93219,Serveis d’ingressos,10,10,0,2015
39191,606,93219,Serveis d’ingressos,10,10,0,2015
39191,607,93219,Serveis d’ingressos,10,10,0,2015
39191,608,93219,Serveis d’ingressos,10,10,0,2015
39191,609,93219,Serveis d’ingressos,10,10,0,2015
39191,610,93219,Serveis d’ingressos,10,10,0,2015
39191,701,93219,Serveis d’ingressos,10,10,0,2015
39191,702,93219,Serveis d’ingressos,10,10,0,2015
39191,703,93219,Serveis d’ingressos,10,10,0,2015
39191,801,93219,Serveis d’ingressos,10,10,0,2015
39200,703,93219,Serveis d’ingressos,470000,470000,630642.47,2015
39210,703,93219,Serveis d’ingressos,8425000,8425000,2165241.29,2015
39211,703,93219,Serveis d’ingressos,1813000,1813000,6586313.83,2015
39300,101,93219,Serveis d’ingressos,11.18,11.18,1104.68,2015
39300,703,93219,Serveis d’ingressos,7162988.82,7162988.82,7948328.41,2015
39612,504,93219,Serveis d’ingressos,0,0,243356.54,2015
39612,703,93219,Serveis d’ingressos,10,10,4942.15,2015
39700,703,15050,Patrimoni Municipal d'Urbanisme (ingressos),0,0,1234777.91,2015
39700,703,93219,Serveis d’ingressos,10,10,0,2015
39900,501,93219,Serveis d’ingressos,596209.64,596209.64,0,2015
39900,502,93219,Serveis d’ingressos,595690.4,595690.4,0,2015
39900,601,93219,Serveis d’ingressos,10,10,941564.69,2015
39900,602,93219,Serveis d’ingressos,10,10,158767.04,2015
39900,603,93219,Serveis d’ingressos,10,10,31300.29,2015
39900,604,93219,Serveis d’ingressos,10,10,1169.28,2015
39900,605,93219,Serveis d’ingressos,10,10,-30363.5,2015
39900,606,93219,Serveis d’ingressos,10,10,430.37,2015
39900,607,93219,Serveis d’ingressos,10,10,238500.54,2015
39900,608,93219,Serveis d’ingressos,10,10,1167.12,2015
39900,609,93219,Serveis d’ingressos,10,10,194.52,2015
39900,610,93219,Serveis d’ingressos,10,10,12237.6,2015
39901,101,93219,Serveis d’ingressos,536000,536000,416135.43,2015
39902,401,93219,Serveis d’ingressos,10,10,0,2015
39903,101,93219,Serveis d’ingressos,10,10,0,2015
39904,101,93219,Serveis d’ingressos,10,10,112910.78,2015
39904,201,93219,Serveis d’ingressos,10,10,8801.83,2015
39904,401,93219,Serveis d’ingressos,50000,50000,56503.8,2015
39904,501,93219,Serveis d’ingressos,25000,25000,0,2015
39904,502,93219,Serveis d’ingressos,155000,155000,210010.43,2015
39904,601,93219,Serveis d’ingressos,10,10,3644.17,2015
39904,602,93219,Serveis d’ingressos,11500,11500,29192.02,2015
39904,603,93219,Serveis d’ingressos,44850,44850,22123.26,2015
39904,604,93219,Serveis d’ingressos,10,10,0,2015
39904,605,93219,Serveis d’ingressos,5750,5750,2775.67,2015
39904,606,93219,Serveis d’ingressos,23690,23690,0,2015
39904,607,93219,Serveis d’ingressos,6900,6900,12495.4,2015
39904,608,93219,Serveis d’ingressos,3967.5,3967.5,118051.13,2015
39904,609,93219,Serveis d’ingressos,859.8,859.8,1210.3,2015
39904,610,93219,Serveis d’ingressos,10,10,0,2015
39904,701,93219,Serveis d’ingressos,10,10,0,2015
39904,702,93219,Serveis d’ingressos,10,10,0,2015
39904,703,93219,Serveis d’ingressos,9.94,9.94,82532.92,2015
39904,801,93219,Serveis d’ingressos,10,10,0,2015
39906,603,93219,Serveis d’ingressos,87400,87400,175140.09,2015
39907,401,93219,Serveis d’ingressos,73000,73000,4991.38,2015
39907,601,93219,Serveis d’ingressos,10,10,0,2015
39907,602,93219,Serveis d’ingressos,10,10,0,2015
39907,603,93219,Serveis d’ingressos,10,10,0,2015
39907,604,93219,Serveis d’ingressos,10,10,0,2015
39907,605,93219,Serveis d’ingressos,10,10,0,2015
39907,606,93219,Serveis d’ingressos,10,10,0,2015
39907,607,93219,Serveis d’ingressos,10,10,0,2015
39907,608,93219,Serveis d’ingressos,10,10,0,2015
39907,609,93219,Serveis d’ingressos,10,10,0,2015
39907,610,93219,Serveis d’ingressos,10,10,0,2015
39908,101,93219,Serveis d’ingressos,10,10,0,2015
39909,101,93219,Serveis d’ingressos,5000,5000,34681.91,2015
39909,703,93219,Serveis d’ingressos,5000,5000,54214.74,2015
39910,502,93219,Serveis d’ingressos,10,10,9074.99,2015
39911,101,93219,Serveis d’ingressos,420000,420000,7885074.59,2015
39911,401,93219,Serveis d’ingressos,8250000,8250000,0,2015
39911,701,93219,Serveis d’ingressos,500000,500000,231119.31,2015
39912,101,93219,Serveis d’ingressos,10,10,484409.65,2015
39912,201,93219,Serveis d’ingressos,10,10,0,2015
39912,401,93219,Serveis d’ingressos,10,10,0,2015
39912,501,93219,Serveis d’ingressos,10,10,0,2015
39912,502,93219,Serveis d’ingressos,10,10,0,2015
39912,503,93219,Serveis d’ingressos,10,10,185427.14,2015
39912,504,93219,Serveis d’ingressos,10,10,0,2015
39912,601,93219,Serveis d’ingressos,10,10,0,2015
39912,602,93219,Serveis d’ingressos,10,10,0,2015
39912,603,93219,Serveis d’ingressos,10,10,0,2015
39912,604,93219,Serveis d’ingressos,10,10,0,2015
39912,605,93219,Serveis d’ingressos,10,10,0,2015
39912,606,93219,Serveis d’ingressos,10,10,0,2015
39912,607,93219,Serveis d’ingressos,10,10,0,2015
39912,608,93219,Serveis d’ingressos,10,10,0,2015
39912,609,93219,Serveis d’ingressos,10,10,0,2015
39912,610,93219,Serveis d’ingressos,10,10,0,2015
39912,701,93219,Serveis d’ingressos,10,10,0,2015
39912,702,93219,Serveis d’ingressos,10,10,0,2015
39912,703,93219,Serveis d’ingressos,10,10,0,2015
39912,801,93219,Serveis d’ingressos,10,10,0,2015
39913,601,93219,Serveis d’ingressos,10,10,0,2015
39913,602,93219,Serveis d’ingressos,10,10,0,2015
39913,603,93219,Serveis d’ingressos,10,10,0,2015
39913,604,93219,Serveis d’ingressos,10,10,0,2015
39913,605,93219,Serveis d’ingressos,10,10,0,2015
39913,606,93219,Serveis d’ingressos,10,10,0,2015
39913,607,93219,Serveis d’ingressos,10,10,0,2015
39913,608,93219,Serveis d’ingressos,10,10,0,2015
39913,609,93219,Serveis d’ingressos,10,10,0,2015
39913,610,93219,Serveis d’ingressos,10,10,0,2015
39914,703,93219,Serveis d’ingressos,27000,27000,25760.97,2015
39915,703,93219,Serveis d’ingressos,270000,270000,318331.31,2015
39916,501,93219,Serveis d’ingressos,10,10,0,2015
39917,401,93219,Serveis d’ingressos,10,10,0,2015
39918,101,93219,Serveis d’ingressos,10,10,154,2015
39919,502,93219,Serveis d’ingressos,10,150664.84,182832.03,2015
39920,502,93219,Serveis d’ingressos,10,10,1825.08,2015
39998,703,93219,Serveis d’ingressos,10,10,0,2015
39999,101,93219,Serveis d’ingressos,210,210,22293.31,2015
39999,603,93219,Serveis d’ingressos,0,0,0.1,2015
39999,604,93219,Serveis d’ingressos,0,0,4392.68,2015
39999,606,93219,Serveis d’ingressos,0,0,1,2015
41000,101,93219,Serveis d’ingressos,10,40010,198842.12,2015
41000,201,93219,Serveis d’ingressos,10,14046,88096.28,2015
41000,401,93219,Serveis d’ingressos,10,10,0,2015
41000,501,93219,Serveis d’ingressos,10,10,0,2015
41000,502,93219,Serveis d’ingressos,10,10,0,2015
41000,601,93219,Serveis d’ingressos,10,10,7391.88,2015
41000,602,93219,Serveis d’ingressos,10,150000,150000,2015
41000,603,93219,Serveis d’ingressos,10,10,0,2015
41000,604,93219,Serveis d’ingressos,10,10,0,2015
41000,605,93219,Serveis d’ingressos,10,10,0,2015
41000,606,93219,Serveis d’ingressos,10,10,0,2015
41000,607,93219,Serveis d’ingressos,10,12000,12000,2015
41000,608,93219,Serveis d’ingressos,10,10,0,2015
41000,609,93219,Serveis d’ingressos,10,10,0,2015
41000,610,93219,Serveis d’ingressos,10,10,0,2015
41000,703,93219,Serveis d’ingressos,10,10,0,2015
41000,801,93219,Serveis d’ingressos,10,10,0,2015
42010,703,93219,Serveis d’ingressos,857631203.88,860445503.88,833277196.84,2015
42011,703,93219,Serveis d’ingressos,78836897.67,78836897.67,77136841.1,2015
42012,703,93219,Serveis d’ingressos,3649347.61,3649347.61,3759033.63,2015
42030,703,93219,Serveis d’ingressos,2269000,2269000,2423311.13,2015
42090,101,93219,Serveis d’ingressos,10,10,-12569.65,2015
42090,201,93219,Serveis d’ingressos,10,10,0,2015
42090,401,93219,Serveis d’ingressos,10,10,0,2015
42090,701,93219,Serveis d’ingressos,10,10,0,2015
42090,702,93219,Serveis d’ingressos,10,10,0,2015
42090,703,93219,Serveis d’ingressos,10,10,0,2015
42090,801,93219,Serveis d’ingressos,10,10,0,2015
42091,801,93219,Serveis d’ingressos,10,10,0,2015
42092,101,93219,Serveis d’ingressos,10,10,313792.87,2015
42093,102,93219,Serveis d’ingressos,120000,120000,0,2015
42110,101,93219,Serveis d’ingressos,10,10,0,2015
42120,502,93219,Serveis d’ingressos,10,10,0,2015
42190,201,93219,Serveis d’ingressos,0,0,0,2015
42190,703,93219,Serveis d’ingressos,9.97,9.97,0,2015
45010,703,93219,Serveis d’ingressos,3390000,3390000,7603681.01,2015
45030,801,93219,Serveis d’ingressos,1214040,1214040,1214040,2015
45040,201,93219,Serveis d’ingressos,21483322,21483322,23013636.81,2015
45041,201,93219,Serveis d’ingressos,3146136,3146136,3265960.84,2015
45042,201,93219,Serveis d’ingressos,3400000,3400000,2646205.94,2015
45043,201,93219,Serveis d’ingressos,2404294,2404294,1509349.34,2015
45044,201,93219,Serveis d’ingressos,1000000,1000000,1118596.1,2015
45045,201,93219,Serveis d’ingressos,14700000,14700000,30176928.02,2015
45047,201,93219,Serveis d’ingressos,1222019,1222019,233597.52,2015
45048,201,93219,Serveis d’ingressos,46000,46000,46000,2015
45051,101,93219,Serveis d’ingressos,20,20,0,2015
45060,101,93219,Serveis d’ingressos,10,10,0,2015
45070,703,15351,Llei de Barris Barceloneta,0,0,31540.2,2015
45070,703,15356,Llei de Barris Maresme-Besós,119825.6,119825.6,117915.61,2015
45070,703,15357,Llei de Barris La Vinya-Can Clos,50893,155902.16,55406.71,2015
45070,703,15358,Llei de Barris Bon Pastor,183258.38,488322.82,87691.9,2015
45070,703,15359,Llei de Barris Raval Sud,196724.17,219236.4,55069.36,2015
45080,101,93219,Serveis d’ingressos,10,10,0,2015
45080,201,93219,Serveis d’ingressos,0,0,336933.62,2015
45080,401,93219,Serveis d’ingressos,10,10,4313.75,2015
45080,501,93219,Serveis d’ingressos,10,10,0,2015
45080,502,93219,Serveis d’ingressos,10,10,0,2015
45080,503,93219,Serveis d’ingressos,10,10,0,2015
45080,504,93219,Serveis d’ingressos,10,10,0,2015
45080,601,93219,Serveis d’ingressos,10,10,0,2015
45080,602,93219,Serveis d’ingressos,10,10,0,2015
45080,603,93219,Serveis d’ingressos,10,10,0,2015
45080,604,93219,Serveis d’ingressos,10,10,0,2015
45080,605,93219,Serveis d’ingressos,10,10,0,2015
45080,606,93219,Serveis d’ingressos,10,10,0,2015
45080,607,93219,Serveis d’ingressos,10,10,0,2015
45080,608,93219,Serveis d’ingressos,10,10,0,2015
45080,609,93219,Serveis d’ingressos,10,10,0,2015
45080,610,93219,Serveis d’ingressos,10,10,0,2015
45080,703,93219,Serveis d’ingressos,10,10,0,2015
45080,801,93219,Serveis d’ingressos,10,10,0,2015
45081,101,93219,Serveis d’ingressos,10,10,0,2015
45083,701,93219,Serveis d’ingressos,0,4785076.74,7228130.55,2015
45101,401,93219,Serveis d’ingressos,386285,386285,409795.6,2015
45102,201,93219,Serveis d’ingressos,0,0,12000,2015
45300,502,93219,Serveis d’ingressos,10,10,0,2015
46100,101,93219,Serveis d’ingressos,10,10,0,2015
46100,201,93219,Serveis d’ingressos,10,75291,72291,2015
46100,401,93219,Serveis d’ingressos,10,10,0,2015
46100,702,93219,Serveis d’ingressos,0,0,31250,2015
46100,703,93219,Serveis d’ingressos,10,10,0,2015
46100,801,93219,Serveis d’ingressos,10,10,0,2015
46110,201,93219,Serveis d’ingressos,10,10,0,2015
46120,201,93219,Serveis d’ingressos,10,10,0,2015
46200,101,93219,Serveis d’ingressos,10,10,0,2015
46401,502,16221,Gestió de residus sòlids urbans,56078421,56078421,54606270.49,2015
46402,502,93219,Serveis d’ingressos,448000,448000,300118.23,2015
46405,703,93219,Serveis d’ingressos,0,0,15000,2015
46408,702,93219,Serveis d’ingressos,0,0,100000,2015
46500,702,93219,Serveis d’ingressos,0,0,106250,2015
46700,201,93219,Serveis d’ingressos,10,38322.39,57483.59,2015
46900,101,93219,Serveis d’ingressos,10,10,0,2015
46900,703,93219,Serveis d’ingressos,10,10,0,2015
47000,101,93219,Serveis d’ingressos,10,10,0,2015
47000,201,93219,Serveis d’ingressos,10,6000,6000,2015
47000,401,93219,Serveis d’ingressos,10,10,0,2015
47000,501,93219,Serveis d’ingressos,10,10,0,2015
47000,502,93219,Serveis d’ingressos,3000,21000,21000,2015
47000,503,93219,Serveis d’ingressos,10,10,0,2015
47000,504,93219,Serveis d’ingressos,10,10,30000,2015
47000,601,93219,Serveis d’ingressos,10,10,0,2015
47000,602,93219,Serveis d’ingressos,31328.3,31328.3,26942,2015
47000,603,93219,Serveis d’ingressos,5750,5750,0,2015
47000,604,93219,Serveis d’ingressos,18630,18630,12772.21,2015
47000,605,93219,Serveis d’ingressos,10,10,0,2015
47000,606,93219,Serveis d’ingressos,46000,46000,45512.98,2015
47000,607,93219,Serveis d’ingressos,10,10,0,2015
47000,608,93219,Serveis d’ingressos,10,10,0,2015
47000,609,93219,Serveis d’ingressos,10,10,0,2015
47000,610,93219,Serveis d’ingressos,10,10,0,2015
47000,701,93219,Serveis d’ingressos,10,10,0,2015
47000,702,93219,Serveis d’ingressos,10,10,0,2015
47000,801,93219,Serveis d’ingressos,10,10,0,2015
48000,201,93219,Serveis d’ingressos,10,10,0,2015
48010,101,93219,Serveis d’ingressos,10,10,0,2015
48010,201,93219,Serveis d’ingressos,10,10,0,2015
48010,401,93219,Serveis d’ingressos,10,10,0,2015
48010,601,93219,Serveis d’ingressos,10,10,0,2015
48010,602,93219,Serveis d’ingressos,10,10,0,2015
48010,603,93219,Serveis d’ingressos,5000,5000,0,2015
48010,604,93219,Serveis d’ingressos,10,10,0,2015
48010,605,93219,Serveis d’ingressos,10,10,0,2015
48010,606,93219,Serveis d’ingressos,10,10,0,2015
48010,607,93219,Serveis d’ingressos,10,10,0,2015
48010,608,93219,Serveis d’ingressos,10,10,0,2015
48010,609,93219,Serveis d’ingressos,10,10,0,2015
48010,610,93219,Serveis d’ingressos,10,10,0,2015
48010,701,93219,Serveis d’ingressos,10,10,0,2015
48010,702,93219,Serveis d’ingressos,10,10,0,2015
48010,801,93219,Serveis d’ingressos,10,10,0,2015
49041,703,93219,Serveis d’ingressos,0,0,0,2015
49111,703,93219,Serveis d’ingressos,0,661065.18,0,2015
49112,703,93219,Serveis d’ingressos,245496,486295.92,88487.48,2015
49114,703,93219,Serveis d’ingressos,0,0,0,2015
49700,101,93219,Serveis d’ingressos,315973,315973,0,2015
49700,201,93219,Serveis d’ingressos,10,10,0,2015
49700,401,93219,Serveis d’ingressos,28905,28905,94428.38,2015
49700,502,93219,Serveis d’ingressos,0,0,-14078.86,2015
49910,201,93219,Serveis d’ingressos,0,24100,16870,2015
49910,702,93219,Serveis d’ingressos,0,0,58750,2015
49920,201,93219,Serveis d’ingressos,0,748650,748650,2015
50000,703,93219,Serveis d’ingressos,500000,500000,0,2015
52000,201,93219,Serveis d’ingressos,0,0,8.64,2015
52000,703,93219,Serveis d’ingressos,2000000,2000000,1501222.58,2015
52001,703,15050,Patrimoni Municipal d'Urbanisme (ingressos),0,0,41629.88,2015
52001,703,93219,Serveis d’ingressos,1200000,1200000,1206573.33,2015
52002,703,93219,Serveis d’ingressos,0,0,3388949.57,2015
53400,703,93219,Serveis d’ingressos,10,10,0,2015
54100,101,93219,Serveis d’ingressos,1941500,1941500,755924.77,2015
54101,101,93219,Serveis d’ingressos,20,20,77132.97,2015
54102,101,93219,Serveis d’ingressos,20,20,719346.91,2015
54103,101,93219,Serveis d’ingressos,0,0,10306.68,2015
54104,101,93219,Serveis d’ingressos,0,0,54890,2015
54105,101,93219,Serveis d’ingressos,80000,80000,149066.15,2015
55000,101,93219,Serveis d’ingressos,3056000,3056000,2128537.97,2015
55001,101,93219,Serveis d’ingressos,10,10,638.49,2015
55001,703,93219,Serveis d’ingressos,0,0,17483.11,2015
55002,101,93219,Serveis d’ingressos,22910000,22910000,1670307.97,2015
55002,601,93219,Serveis d’ingressos,14950,14950,1218792.97,2015
55002,602,93219,Serveis d’ingressos,805,805,79473.44,2015
55002,603,93219,Serveis d’ingressos,40250,40250,105929.01,2015
55002,604,93219,Serveis d’ingressos,7245,7245,33091.89,2015
55002,605,93219,Serveis d’ingressos,6900,6900,100996.65,2015
55002,606,93219,Serveis d’ingressos,74750,74750,138043.34,2015
55002,607,93219,Serveis d’ingressos,17250,17250,54799.3,2015
55002,608,93219,Serveis d’ingressos,9257.5,9257.5,130725,2015
55002,609,93219,Serveis d’ingressos,49900.5,49900.5,81919.54,2015
55002,610,93219,Serveis d’ingressos,73600,73600,939689.12,2015
55003,701,44121,Servei del Bicing,3831728,3831728,3955480.35,2015
55100,101,93219,Serveis d’ingressos,0,0,177820.57,2015
55200,101,93219,Serveis d’ingressos,2666000,2666000,2387928.04,2015
55250,101,93219,Serveis d’ingressos,20,20,16464.39,2015
55300,101,93219,Serveis d’ingressos,20,20,8500000,2015
55501,101,93219,Serveis d’ingressos,10,10,0,2015
55901,101,93219,Serveis d’ingressos,3655383,3655383,3579900.16,2015
60300,703,15050,Patrimoni Municipal d'Urbanisme (ingressos),500000,500000,899972.29,2015
60301,703,15050,Patrimoni Municipal d'Urbanisme (ingressos),10,10,0,2015
60900,703,93219,Serveis d’ingressos,10,10,0,2015
60901,703,93219,Serveis d’ingressos,0,0,1211302.1,2015
60902,703,93219,Serveis d’ingressos,0,0,2166722.98,2015
61900,703,93219,Serveis d’ingressos,10,10,0,2015
61901,703,93219,Serveis d’ingressos,10,10,76901,2015
61902,703,93219,Serveis d’ingressos,10,10,0,2015
61924,502,93219,Serveis d’ingressos,10,10,0,2015
61950,703,15050,Patrimoni Municipal d'Urbanisme (ingressos),10,10,0,2015
68000,703,93219,Serveis d’ingressos,10,10,431889.21,2015
68009,703,93219,Serveis d’ingressos,0,0,0.03,2015
71000,610,93219,Serveis d’ingressos,0,18086.25,18086.25,2015
72390,703,93219,Serveis d’ingressos,0,1187000,845400,2015
75003,703,93219,Serveis d’ingressos,0,0,1608706.25,2015
75030,703,93219,Serveis d’ingressos,0,0,0,2015
75061,703,93219,Serveis d’ingressos,10000000,10000000,10000000,2015
75062,703,93219,Serveis d’ingressos,0,100000,0,2015
75070,703,15351,Llei de Barris Barceloneta,0,0,197207.48,2015
75070,703,15353,Llei de Barris Torre Baró-Ciutat Meridiana,0,0,0,2015
75070,703,15354,Llei de Barris La Bordeta,0,0,0,2015
75070,703,15355,Llei de Barris El Coll,0,167031.56,217858.21,2015
75070,703,15356,Llei de Barris Maresme-Besós,200000,200000,595317.87,2015
75070,703,15357,Llei de Barris La Vinya-Can Clos,332500,332500,787531.52,2015
75070,703,15358,Llei de Barris Bon Pastor,1202769,1202769,1072876.8,2015
75070,703,15359,Llei de Barris Raval Sud,204600,204600,33971.89,2015
75081,703,93219,Serveis d’ingressos,0,0,174870,2015
75100,703,93219,Serveis d’ingressos,0,0,525788.9,2015
75303,703,93219,Serveis d’ingressos,1973956,1973956,0,2015
76100,703,93219,Serveis d’ingressos,14388310,30479345.36,3162229.45,2015
76400,501,93219,Serveis d’ingressos,0,0,0,2015
77000,703,93219,Serveis d’ingressos,0,25000,0,2015
78000,401,93219,Serveis d’ingressos,0,24469.7,24469.71,2015
79100,703,93219,Serveis d’ingressos,10,10,0,2015
79101,703,93219,Serveis d’ingressos,0,144038.64,0,2015
79104,703,93219,Serveis d’ingressos,0,0,291405.98,2015
79112,703,93219,Serveis d’ingressos,804504,804504,1945719.62,2015
79920,201,93219,Serveis d’ingressos,0,80000,80000,2015
84010,703,1111,Servei del deute,5000000,5000000,5000000,2015
85005,703,93219,Serveis d’ingressos,0,0,241101,2015
87000,703,93219,Serveis d’ingressos,0,113573000.87,0,2015
87010,703,93219,Serveis d’ingressos,0,3040193.63,0,2015
90199,703,93219,Serveis d’ingressos,160000000,160000000,0,2015
94101,703,93219,Serveis d’ingressos,150000,150000,-248.52,2015
94102,703,93219,Serveis d’ingressos,1400000,1400000,1454652.09,2015